business_name,telephone,business_page,category,website,street,locality,region,zipcode,latitude,longitude
Salut 2000 Inc,(718) 275-6860,https://www.yellowpages.com/forest-hills-ny/mip/salut-2000-inc-921750,"Kosher Restaurants,Restaurants",,6342 108th St,Forest Hills,NY,11375,40.7195942,-73.8448553
Zans Kosher Deli,(800) 439-8770,https://www.yellowpages.com/nesconset-ny/mip/zans-kosher-deli-15712327,"Kosher Restaurants,Delicatessens,Restaurants",,135 Alexander Ave,Nesconset,NY,11767,40.86357514545455,-73.1341747090909
Kosher On The Go,(845) 395-0555,https://www.yellowpages.com/monroe-ny/mip/kosher-on-the-go-526167627,"Kosher Restaurants,Restaurants",,112 Spring St,Monroe,NY,10950,41.32751212244898,-74.18293981632652
Lido Kosher Deli,(516) 431-4411,https://www.yellowpages.com/long-beach-ny/mip/lido-kosher-deli-1779960,"Kosher Restaurants,Delicatessens,Caterers",http://www.lidokosherdeli.com,641 E Park Ave,Long Beach,NY,11561,40.588728708864544,-73.64553209845181
Sultan Kebab,(203) 928-7474,https://www.yellowpages.com/west-haven-ct/mip/sultan-kebab-532710976,"Kosher Restaurants,Middle Eastern Restaurants,Caterers",http://www.sultan-kebab.net,45 Hinman St,West Haven,CT,6516,41.29970592823483,-72.95626860783801
Herris Gourmet,(917) 578-2304,https://www.yellowpages.com/brooklyn-ny/mip/herris-gourmet-506870342,"Kosher Restaurants,Food Processing & Manufacturing,Food Delivery Service",http://www.herrisgourmet.net,199 Lee Ave,Brooklyn,NY,11211,40.7021063,-73.9557189
Mint Vegan,(718) 339-0273,https://www.yellowpages.com/brooklyn-ny/mip/mint-vegan-505569178,"Kosher Restaurants,Vegetarian Restaurants,Health Food Restaurants",http://www.mintbrooklyn.com,535 Kings Hwy,Brooklyn,NY,11223,40.604679649999994,-73.96963318739121
Kosher Garden Inc,(718) 951-3777,https://www.yellowpages.com/brooklyn-ny/mip/kosher-garden-inc-10110212,"Kosher Restaurants,Restaurants",,1507 Coney Island Ave,Brooklyn,NY,11230,40.6206477,-73.96403139902777
Queens Pita,(718) 793-5182,https://www.yellowpages.com/flushing-ny/mip/queens-pita-6055850,"Kosher Restaurants,Sandwich Shops,Restaurants",,6838 Main St,Flushing,NY,11367,40.7654301,-73.8174291
Mr Broadway Modern Kosher Bar & Grill,(212) 921-2152,https://www.yellowpages.com/new-york-ny/mip/mr-broadway-modern-kosher-bar-grill-911406,"Kosher Restaurants,Restaurants",http://www.mrbroadwaykosher.com,1372 Broadway,New York,NY,10018,40.7523476,-73.9872394
Bella Roza Glatt Kosher Restaurant,(718) 275-0777,https://www.yellowpages.com/rego-park-ny/mip/bella-roza-glatt-kosher-restaurant-528311202,"Kosher Restaurants,Restaurants",,6352 Booth St,Rego Park,NY,11374,40.7278674,-73.8610909
Kosher Restaurant,(718) 676-5998,https://www.yellowpages.com/brooklyn-ny/mip/kosher-restaurant-16605307,"Kosher Restaurants,Family Style Restaurants,Restaurants",http://www.kingsolomonrestaurant.com,1827 Coney Island Ave,Brooklyn,NY,11230,40.61294065,-73.9625985735514
Crown Burgers & Subs,(216) 731-1133,https://www.yellowpages.com/euclid-oh/mip/crown-burgers-subs-525925428,"Kosher Restaurants,Delicatessens,Take Out Restaurants",http://www.crown-burger.com,26177 Euclid Ave,Euclid,OH,44132,41.58899269127517,-81.50043803355705
Bens Kosher Deli and Restaurant,(718) 897-1700,https://www.yellowpages.com/rego-park-ny/mip/bens-kosher-deli-and-restaurant-1935965,"Kosher Restaurants,Delicatessens,Breakfast, Brunch & Lunch Restaurants",http://www.bensbest.com,9640 Queens Blvd,Rego Park,NY,11374,40.7286276,-73.8584159
Rubens Glatt Spot,(973) 736-0060,https://www.yellowpages.com/west-orange-nj/mip/rubens-glatt-spot-7572540,"Kosher Restaurants,Caterers,American Restaurants",http://www.reubensglattspot.com,659 Eagle Rock Ave Ste 1,West Orange,NJ,7052,40.7987113,-74.2390353
Perizia Kosher Pizza,(718) 513-4900,https://www.yellowpages.com/brooklyn-ny/mip/perizia-kosher-pizza-456689393,"Kosher Restaurants,Pizza,Restaurants",http://www.periziakosherpizza.com,1626 E 16th St,Brooklyn,NY,11229,40.609745,-73.957691
Local 92,(212) 432-2232,https://www.yellowpages.com/new-york-ny/mip/local-92-481005587,"Kosher Restaurants,Tapas,American Restaurants",http://www.local92nyc.com/#about,92 2nd Ave,New York,NY,10003,40.7269194,-73.9885114
Mermelstein Takeout,(718) 778-3100,https://www.yellowpages.com/brooklyn-ny/mip/mermelstein-takeout-458623246,"Kosher Restaurants,Take Out Restaurants,Caterers",https://www.facebook.com/pages/Mermelsteins-Kosher-Delcatesn/111544878885105,351 Kingston Ave,Brooklyn,NY,11213,40.667062349999995,-73.94225321114568
Ben's Kosher Deli,(516) 742-3354,https://www.yellowpages.com/astoria-ny/mip/bens-kosher-deli-524822711,"Kosher Restaurants,Delicatessens,Restaurants",http://www.bensdeli.net,2207 48th St,Astoria,NY,11105,40.7720145,-73.9302673
Ben's Kosher Deli & Restaurant,(516) 496-4236,https://www.yellowpages.com/woodbury-ny/mip/bens-kosher-deli-restaurant-461972207,"Delicatessens,Caterers,Liquor Stores",http://www.bensdeli.net,7971 Jericho Tpke,Woodbury,NY,11797,40.814734525252526,-73.47572343434344
Imperial Kosher Food,(718) 384-6612,https://www.yellowpages.com/brooklyn-ny/mip/imperial-kosher-food-10747807,"Kosher Restaurants,Delicatessens,Caterers",http://gottliebsfood.com,352 Roebling St,Brooklyn,NY,11211,40.707707,-73.9613282
Etrog Kosher Restaurant,(646) 833-7223,https://www.yellowpages.com/new-york-ny/mip/etrog-kosher-restaurant-548633778,"Kosher Restaurants,Middle Eastern Restaurants,Restaurants",http://www.etrognyc.com,122 E 58th St,New York,NY,10022,40.7617661875,-73.96925325
Kosher Food Inspection Section,(973) 504-6100,https://www.yellowpages.com/newark-nj/mip/kosher-food-inspection-section-469924419,"Kosher Restaurants,Restaurants",,153 Halsey St,Newark,NJ,7102,40.737297,-74.173142
Meisner's Prepared Kosher Fds,(718) 375-7919,https://www.yellowpages.com/brooklyn-ny/mip/meisners-prepared-kosher-fds-4803869,"Kosher Restaurants,Take Out Restaurants,Restaurants",,1710 Avenue M,Brooklyn,NY,11230,40.618072549999994,-73.95772473418216
Kosher Emporium Of Plainview,(516) 932-1331,https://www.yellowpages.com/plainview-ny/mip/kosher-emporium-of-plainview-462436823,"Kosher Restaurants,Restaurants",http://kosherfoodemporium.com,1163 Old Country Rd,Plainview,NY,11803,40.776088528868804,-73.46371325361953
Paprika Kosher Catering & Restaurant,(646) 362-7453,https://www.yellowpages.com/new-york-ny/mip/paprika-kosher-catering-restaurant-541243504?lid=1001844876313,"Kosher Restaurants,Mediterranean Restaurants,Restaurants",http://paprikacater.com,56 E 34th St,New York,NY,10016,40.7472625,-73.9821981
Avenue Grill & Sushi,(908) 354-6777,https://www.yellowpages.com/elizabeth-nj/mip/avenue-grill-sushi-502836786,"Kosher Restaurants,Restaurants",http://www.glattstar.com,155 & 157 Elmora Avenue,Elizabeth,NJ,7202,40.6714166,-74.2310888
Weiss Kosher Cuisine,(718) 782-8160,https://www.yellowpages.com/brooklyn-ny/mip/weiss-kosher-cuisine-14560363,"Kosher Restaurants,Caterers,Restaurants",http://www.lougsiegel.com,58 Dobbin St,Brooklyn,NY,11222,40.72412585,-73.95363159435766
Buddy Kosher Delicatessen,(718) 631-2110,https://www.yellowpages.com/oakland-gardens-ny/mip/buddy-kosher-delicatessen-3537602,"Kosher Restaurants,Delicatessens,Breakfast, Brunch & Lunch Restaurants",http://buddyskosherdeli.com,21501 73rd Ave,Oakland Gardens,NY,11364,40.753991,-73.765966
